Geno,Block,Loc,Year,Height
BESC-379,3,CA,2011,NA
BESC-379,Replacement,CA,2011,NA
BESC-38,3,CA,2011,386
BESC-38,Replacement,CA,2011,392
BESC-380,1,CA,2011,416
BESC-380,2,CA,2011,NA
BESC-380,Replacement,CA,2011,250
BESC-381,1,CA,2011,406
BESC-381,2,CA,2011,465
BESC-381,3,CA,2011,245
BESC-381,Replacement,CA,2011,483
BESC-382,2,CA,2011,364
BESC-382,3,CA,2011,184
BESC-382,Replacement,CA,2011,509
BESC-383,1,CA,2011,310
BESC-383,3,CA,2011,NA
BESC-384,1,CA,2011,NA
BESC-384,2,CA,2011,491
BESC-384,Replacement,CA,2011,NA
BESC-387,1,CA,2011,416
BESC-387,2,CA,2011,168
BESC-387,3,CA,2011,332
BESC-387,Replacement,CA,2011,398
BESC-388,1,CA,2011,384
BESC-388,3,CA,2011,433
BESC-388,Replacement,CA,2011,433
BESC-389,1,CA,2011,282
BESC-389,2,CA,2011,235
BESC-389,Replacement,CA,2011,310
BESC-39,1,CA,2011,436
BESC-39,Replacement,CA,2011,254
BESC-390,1,CA,2011,286
BESC-390,2,CA,2011,527
BESC-390,3,CA,2011,258
BESC-391,1,CA,2011,220
BESC-391,2,CA,2011,360
BESC-391,3,CA,2011,305
BESC-392,1,CA,2011,200
BESC-392,2,CA,2011,206
BESC-392,3,CA,2011,200
BESC-392,Replacement,CA,2011,270
BESC-393,1,CA,2011,220
BESC-393,2,CA,2011,207
BESC-393,Replacement,CA,2011,392
BESC-394,1,CA,2011,242
BESC-394,2,CA,2011,422
BESC-395,3,CA,2011,NA
BESC-396,1,CA,2011,234
BESC-396,2,CA,2011,NA
BESC-396,3,CA,2011,317
BESC-396,Replacement,CA,2011,NA
BESC-397,1,CA,2011,198
BESC-397,2,CA,2011,182
BESC-397,Replacement,CA,2011,228
BESC-398,2,CA,2011,NA
BESC-398,3,CA,2011,297
BESC-398,Replacement,CA,2011,226
BESC-399,1,CA,2011,270
BESC-399,3,CA,2011,274
BESC-399,Replacement,CA,2011,310
BESC-4,1,CA,2011,342
BESC-4,2,CA,2011,353
BESC-4,3,CA,2011,340
BESC-4,Replacement,CA,2011,330
BESC-40,1,CA,2011,NA
BESC-40,Replacement,CA,2011,316
BESC-400,2,CA,2011,328
BESC-400,3,CA,2011,415
BESC-400,Replacement,CA,2011,NA
BESC-401,1,CA,2011,310
BESC-401,2,CA,2011,272
BESC-402,1,CA,2011,284
BESC-402,2,CA,2011,210
BESC-403,2,CA,2011,462
BESC-403,3,CA,2011,542
BESC-404,1,CA,2011,290
BESC-404,2,CA,2011,308
BESC-404,Replacement,CA,2011,280
BESC-405,1,CA,2011,540
BESC-405,2,CA,2011,245
BESC-405,3,CA,2011,296
BESC-405,Replacement,CA,2011,NA
BESC-406,2,CA,2011,357
BESC-406,3,CA,2011,338
BESC-406,Replacement,CA,2011,270
BESC-407,1,CA,2011,NA
BESC-407,2,CA,2011,NA
BESC-407,3,CA,2011,394
BESC-409,1,CA,2011,NA
BESC-409,2,CA,2011,424
BESC-409,3,CA,2011,NA
BESC-409,Replacement,CA,2011,230
BESC-41,1,CA,2011,346
BESC-41,2,CA,2011,475
BESC-41,Replacement,CA,2011,336
BESC-410,1,CA,2011,308
BESC-410,2,CA,2011,226
BESC-410,3,CA,2011,199
BESC-410,3,CA,2011,NA
BESC-410,Replacement,CA,2011,NA
BESC-411,1,CA,2011,182
BESC-411,2,CA,2011,140
BESC-411,3,CA,2011,NA
BESC-411,Replacement,CA,2011,264
BESC-412,1,CA,2011,228
BESC-412,2,CA,2011,NA
BESC-412,3,CA,2011,351
BESC-413,1,CA,2011,NA
BESC-413,2,CA,2011,NA
BESC-413,3,CA,2011,253
BESC-414,1,CA,2011,202
BESC-414,2,CA,2011,400
BESC-415,1,CA,2011,NA
BESC-415,2,CA,2011,320
BESC-415,3,CA,2011,354
BESC-415,Replacement,CA,2011,456
BESC-417,2,CA,2011,290
BESC-417,Replacement,CA,2011,NA
BESC-418,1,CA,2011,202
BESC-418,2,CA,2011,246
BESC-418,Replacement,CA,2011,NA
BESC-419,1,CA,2011,NA
BESC-419,2,CA,2011,NA
BESC-42,2,CA,2011,553
BESC-42,Replacement,CA,2011,450
BESC-420,2,CA,2011,NA
BESC-421,1,CA,2011,312
BESC-421,2,CA,2011,253
BESC-421,3,CA,2011,346
BESC-421,3,CA,2011,NA
BESC-422,2,CA,2011,346
BESC-422,3,CA,2011,NA
BESC-422,3,CA,2011,250
BESC-423,2,CA,2011,440
BESC-423,3,CA,2011,NA
BESC-423,3,CA,2011,NA
BESC-424,1,CA,2011,NA
BESC-424,2,CA,2011,234
BESC-424,3,CA,2011,457
BESC-424,3,CA,2011,NA
BESC-424,Replacement,CA,2011,298
BESC-425,1,CA,2011,NA
BESC-425,2,CA,2011,386
BESC-425,3,CA,2011,295
BESC-425,Replacement,CA,2011,355
BESC-426,1,CA,2011,368
BESC-426,2,CA,2011,446
BESC-426,Replacement,CA,2011,230
BESC-427,1,CA,2011,338
BESC-427,3,CA,2011,208
BESC-428,1,CA,2011,264
BESC-428,2,CA,2011,NA
BESC-428,3,CA,2011,220
BESC-429,3,CA,2011,332
BESC-429,Replacement,CA,2011,NA
BESC-43,1,CA,2011,336
BESC-43,2,CA,2011,184
BESC-430,3,CA,2011,164
BESC-430,3,CA,2011,NA
BESC-430,3,CA,2011,NA
BESC-431,1,CA,2011,256
BESC-431,2,CA,2011,NA
BESC-431,3,CA,2011,NA
BESC-432,1,CA,2011,286
BESC-432,3,CA,2011,NA
BESC-432,3,CA,2011,168
BESC-432,Replacement,CA,2011,380
BESC-433,2,CA,2011,405
BESC-434,1,CA,2011,312
BESC-434,3,CA,2011,NA
BESC-435,1,CA,2011,252
BESC-435,3,CA,2011,323
BESC-435,3,CA,2011,NA
BESC-436,1,CA,2011,240
BESC-436,3,CA,2011,343
BESC-436,3,CA,2011,NA
BESC-437,3,CA,2011,300
BESC-438,1,CA,2011,148
BESC-438,2,CA,2011,NA
BESC-438,3,CA,2011,442
BESC-438,Replacement,CA,2011,180
BESC-439,1,CA,2011,436
BESC-439,3,CA,2011,NA
BESC-439,Replacement,CA,2011,254
BESC-44,1,CA,2011,304
BESC-44,3,CA,2011,NA
BESC-44,3,CA,2011,275
BESC-44,Replacement,CA,2011,348
BESC-440,1,CA,2011,265
BESC-440,2,CA,2011,364
BESC-440,3,CA,2011,317
BESC-441,1,CA,2011,294
BESC-441,2,CA,2011,329
BESC-441,3,CA,2011,165
BESC-442,1,CA,2011,408
BESC-442,3,CA,2011,260
BESC-442,Replacement,CA,2011,NA
BESC-443,1,CA,2011,266
BESC-443,2,CA,2011,383
BESC-443,3,CA,2011,392
BESC-444,1,CA,2011,NA
BESC-444,2,CA,2011,375
BESC-445,1,CA,2011,386
BESC-445,3,CA,2011,NA
BESC-445,3,CA,2011,330
BESC-446,1,CA,2011,340
BESC-446,2,CA,2011,NA
BESC-446,3,CA,2011,260
BESC-446,Replacement,CA,2011,315
BESC-447,3,CA,2011,NA
BESC-447,3,CA,2011,NA
BESC-447,Replacement,CA,2011,NA
BESC-448,3,CA,2011,NA
BESC-448,Replacement,CA,2011,273
BESC-449,Replacement,CA,2011,332
BESC-45,1,CA,2011,514
BESC-45,2,CA,2011,317
BESC-45,3,CA,2011,NA
BESC-45,3,CA,2011,226
BESC-450,1,CA,2011,400
BESC-450,3,CA,2011,122
BESC-450,Replacement,CA,2011,382
BESC-451,1,CA,2011,345
BESC-451,2,CA,2011,402
BESC-451,3,CA,2011,194
BESC-451,Replacement,CA,2011,NA
BESC-452,3,CA,2011,296
BESC-452,Replacement,CA,2011,246
BESC-453,1,CA,2011,NA
BESC-453,2,CA,2011,NA
BESC-453,3,CA,2011,NA
BESC-454,1,CA,2011,306
BESC-454,2,CA,2011,528
BESC-454,3,CA,2011,NA
BESC-454,Replacement,CA,2011,406
BESC-458,1,CA,2011,384
BESC-458,2,CA,2011,570
BESC-458,3,CA,2011,NA
BESC-459,1,CA,2011,400
BESC-459,2,CA,2011,293
BESC-459,3,CA,2011,250
BESC-46,1,CA,2011,364
BESC-46,2,CA,2011,423
BESC-46,3,CA,2011,262
BESC-460,1,CA,2011,NA
BESC-460,2,CA,2011,456
BESC-461,1,CA,2011,NA
BESC-461,2,CA,2011,360
BESC-461,3,CA,2011,NA
BESC-462,2,CA,2011,219
BESC-462,3,CA,2011,460
BESC-462,Replacement,CA,2011,290
BESC-463,1,CA,2011,392
BESC-463,2,CA,2011,290
BESC-463,3,CA,2011,545
BESC-464,1,CA,2011,275
BESC-464,2,CA,2011,NA
BESC-466,1,CA,2011,232
BESC-466,1,CA,2011,NA
BESC-466,2,CA,2011,502
BESC-466,3,CA,2011,NA
BESC-467,1,CA,2011,288
BESC-467,2,CA,2011,485
BESC-467,3,CA,2011,377
BESC-467,3,CA,2011,NA
BESC-468,2,CA,2011,323
BESC-468,3,CA,2011,NA
BESC-469,1,CA,2011,282
BESC-469,2,CA,2011,342
BESC-469,3,CA,2011,254
BESC-47,Replacement,CA,2011,NA
BESC-470,1,CA,2011,335
BESC-48,1,CA,2011,344
BESC-48,Replacement,CA,2011,282
BESC-49,1,CA,2011,NA
BESC-49,2,CA,2011,353
BESC-49,Replacement,CA,2011,400
BESC-5,1,CA,2011,344
BESC-5,2,CA,2011,209
BESC-5,3,CA,2011,NA
BESC-5,3,CA,2011,444
BESC-50,1,CA,2011,250
BESC-50,2,CA,2011,410
BESC-50,Replacement,CA,2011,445
BESC-51,1,CA,2011,262
BESC-51,2,CA,2011,293
BESC-51,3,CA,2011,161
BESC-52,1,CA,2011,410
BESC-52,2,CA,2011,365
BESC-52,Replacement,CA,2011,385
BESC-53,2,CA,2011,465
BESC-53,3,CA,2011,NA
BESC-53,Replacement,CA,2011,355
BESC-54,1,CA,2011,236
BESC-54,2,CA,2011,NA
BESC-54,3,CA,2011,495
BESC-55,1,CA,2011,266
BESC-55,3,CA,2011,419
BESC-55,Replacement,CA,2011,NA
BESC-56,1,CA,2011,256
BESC-56,2,CA,2011,176
BESC-56,3,CA,2011,NA
BESC-56,Replacement,CA,2011,280
BESC-57,3,CA,2011,432
BESC-57,Replacement,CA,2011,230
BESC-58,1,CA,2011,NA
BESC-58,2,CA,2011,NA
BESC-58,3,CA,2011,NA
BESC-59,3,CA,2011,262
BESC-59,Replacement,CA,2011,262
BESC-6,Replacement,CA,2011,405
BESC-60,1,CA,2011,158
BESC-60,3,CA,2011,346
BESC-60,Replacement,CA,2011,NA
BESC-61,1,CA,2011,262
BESC-61,3,CA,2011,229
BESC-61,3,CA,2011,NA
BESC-61,Replacement,CA,2011,305
BESC-62,1,CA,2011,NA
BESC-62,3,CA,2011,146
BESC-62,Replacement,CA,2011,400
BESC-63,1,CA,2011,268
BESC-64,3,CA,2011,NA
BESC-64,Replacement,CA,2011,296
BESC-65,2,CA,2011,455
BESC-65,3,CA,2011,577
BESC-65,Replacement,CA,2011,520
BESC-66,1,CA,2011,434
BESC-66,2,CA,2011,618
BESC-66,3,CA,2011,222
BESC-67,1,CA,2011,264
BESC-67,2,CA,2011,466
BESC-67,3,CA,2011,NA
BESC-67,Replacement,CA,2011,310
BESC-68,1,CA,2011,315
BESC-68,2,CA,2011,471
BESC-68,3,CA,2011,520
BESC-68,3,CA,2011,NA
BESC-68,Replacement,CA,2011,422
BESC-69,2,CA,2011,296
BESC-7,2,CA,2011,492
BESC-7,3,CA,2011,340
BESC-7,Replacement,CA,2011,275
BESC-70,2,CA,2011,336
BESC-70,3,CA,2011,304
BESC-70,Replacement,CA,2011,358
BESC-71,1,CA,2011,262
BESC-71,2,CA,2011,434
BESC-71,3,CA,2011,NA
BESC-71,3,CA,2011,NA
BESC-71,Replacement,CA,2011,NA
BESC-72,1,CA,2011,448
BESC-72,2,CA,2011,190
BESC-72,3,CA,2011,348
BESC-72,Replacement,CA,2011,202
BESC-73,2,CA,2011,197
BESC-73,3,CA,2011,NA
BESC-73,Replacement,CA,2011,NA
BESC-74,1,CA,2011,NA
BESC-74,2,CA,2011,283
BESC-74,3,CA,2011,NA
BESC-74,Replacement,CA,2011,NA
BESC-75,1,CA,2011,NA
BESC-75,1,CA,2011,314
BESC-75,2,CA,2011,485
BESC-75,3,CA,2011,198
BESC-75,Replacement,CA,2011,312
BESC-76,1,CA,2011,262
BESC-76,3,CA,2011,394
BESC-77,1,CA,2011,NA
BESC-77,3,CA,2011,NA
BESC-77,Replacement,CA,2011,394
BESC-78,1,CA,2011,382
BESC-78,2,CA,2011,248
BESC-78,3,CA,2011,433
BESC-78,Replacement,CA,2011,214
BESC-79,1,CA,2011,586
BESC-79,3,CA,2011,200
BESC-79,Replacement,CA,2011,NA
BESC-8,2,CA,2011,227
BESC-8,3,CA,2011,470
BESC-8,Replacement,CA,2011,234
BESC-80,1,CA,2011,258
BESC-80,2,CA,2011,255
BESC-801,1,CA,2011,252
BESC-801,2,CA,2011,NA
BESC-801,2,CA,2011,456
BESC-802,1,CA,2011,266
BESC-802,3,CA,2011,NA
BESC-803,1,CA,2011,214
BESC-803,2,CA,2011,266
BESC-803,3,CA,2011,296
BESC-804,1,CA,2011,214
BESC-804,2,CA,2011,517
BESC-805,1,CA,2011,NA
BESC-805,2,CA,2011,NA
BESC-805,3,CA,2011,318
BESC-806,1,CA,2011,352
BESC-806,1,CA,2011,NA
BESC-806,2,CA,2011,310
BESC-806,3,CA,2011,483
BESC-808,1,CA,2011,NA
BESC-808,2,CA,2011,NA
BESC-809,1,CA,2011,NA
BESC-809,2,CA,2011,518
BESC-810,1,CA,2011,392
BESC-810,2,CA,2011,460
BESC-810,3,CA,2011,NA
BESC-811,1,CA,2011,320
BESC-811,2,CA,2011,316
BESC-811,3,CA,2011,252
BESC-811,3,CA,2011,NA
BESC-812,1,CA,2011,NA
BESC-812,3,CA,2011,228
BESC-813,1,CA,2011,NA
BESC-813,2,CA,2011,430
BESC-813,3,CA,2011,146
BESC-814,2,CA,2011,170
BESC-815,1,CA,2011,340
BESC-815,2,CA,2011,465
BESC-815,3,CA,2011,422
BESC-816,1,CA,2011,NA
BESC-816,2,CA,2011,NA
BESC-816,3,CA,2011,212
BESC-816,Replacement,CA,2011,368
BESC-817,1,CA,2011,278
BESC-817,2,CA,2011,NA
BESC-817,3,CA,2011,152
BESC-817,Replacement,CA,2011,NA
BESC-818,1,CA,2011,NA
BESC-818,1,CA,2011,318
BESC-818,2,CA,2011,271
BESC-818,3,CA,2011,410
BESC-819,3,CA,2011,318
BESC-819,Replacement,CA,2011,NA
BESC-82,1,CA,2011,392
BESC-82,3,CA,2011,112
BESC-82,3,CA,2011,NA
BESC-82,Replacement,CA,2011,294
BESC-820,1,CA,2011,328
BESC-820,1,CA,2011,NA
BESC-821,1,CA,2011,NA
BESC-821,2,CA,2011,250
BESC-821,3,CA,2011,NA
BESC-821,Replacement,CA,2011,NA
BESC-822,2,CA,2011,300
BESC-822,Replacement,CA,2011,NA
BESC-823,1,CA,2011,314
BESC-823,2,CA,2011,447
BESC-824,1,CA,2011,444
BESC-824,3,CA,2011,642
BESC-825,1,CA,2011,NA
BESC-825,3,CA,2011,460
BESC-826,1,CA,2011,450
BESC-826,3,CA,2011,NA
BESC-826,3,CA,2011,NA
BESC-827,1,CA,2011,308
BESC-827,3,CA,2011,370
BESC-827,3,CA,2011,NA
BESC-828,2,CA,2011,375
BESC-828,3,CA,2011,NA
BESC-829,3,CA,2011,NA
BESC-829,3,CA,2011,383
BESC-83,1,CA,2011,135
BESC-83,2,CA,2011,NA
BESC-83,Replacement,CA,2011,NA
BESC-830,1,CA,2011,268
BESC-830,2,CA,2011,297
BESC-830,3,CA,2011,383
BESC-831,1,CA,2011,NA
BESC-831,2,CA,2011,310
BESC-831,3,CA,2011,511
BESC-832,1,CA,2011,206
BESC-832,2,CA,2011,348
BESC-832,3,CA,2011,435
BESC-832,3,CA,2011,NA
BESC-833,1,CA,2011,NA
BESC-833,2,CA,2011,475
BESC-833,3,CA,2011,353
BESC-834,1,CA,2011,448
BESC-834,3,CA,2011,454
BESC-835,1,CA,2011,NA
BESC-835,2,CA,2011,434
BESC-835,3,CA,2011,315
BESC-836,1,CA,2011,288
BESC-836,2,CA,2011,NA
BESC-836,3,CA,2011,NA
BESC-837,1,CA,2011,NA
BESC-837,2,CA,2011,418
BESC-837,3,CA,2011,385
BESC-838,1,CA,2011,236
BESC-838,3,CA,2011,NA
BESC-839,1,CA,2011,448
BESC-839,2,CA,2011,304
BESC-84,2,CA,2011,349
BESC-84,3,CA,2011,477
BESC-84,3,CA,2011,NA
BESC-840,1,CA,2011,366
BESC-840,2,CA,2011,499
BESC-841,2,CA,2011,154
BESC-841,3,CA,2011,NA
BESC-842,2,CA,2011,402
BESC-843,1,CA,2011,222
BESC-843,3,CA,2011,180
BESC-844,1,CA,2011,446
BESC-844,2,CA,2011,375
BESC-844,3,CA,2011,272
BESC-845,2,CA,2011,680
BESC-845,3,CA,2011,524
BESC-845,3,CA,2011,NA
BESC-846,1,CA,2011,376
BESC-846,2,CA,2011,326
BESC-846,3,CA,2011,NA
BESC-847,2,CA,2011,205
BESC-847,2,CA,2011,NA
BESC-848,1,CA,2011,396
BESC-848,2,CA,2011,394
BESC-848,3,CA,2011,412
BESC-848,3,CA,2011,NA
BESC-849,1,CA,2011,222
BESC-849,3,CA,2011,NA
BESC-85,1,CA,2011,160
BESC-85,2,CA,2011,177
BESC-85,3,CA,2011,416
BESC-850,3,CA,2011,195
BESC-851,1,CA,2011,202
BESC-851,2,CA,2011,342
BESC-851,3,CA,2011,289
BESC-851,3,CA,2011,NA
BESC-852,1,CA,2011,NA
BESC-852,2,CA,2011,333
BESC-852,3,CA,2011,394
BESC-853,1,CA,2011,254
BESC-853,2,CA,2011,295
BESC-853,2,CA,2011,NA
BESC-854,1,CA,2011,306
BESC-854,2,CA,2011,345
BESC-855,1,CA,2011,248
BESC-855,2,CA,2011,516
BESC-855,3,CA,2011,NA
BESC-856,1,CA,2011,184
BESC-856,2,CA,2011,322
BESC-856,3,CA,2011,NA
BESC-858,1,CA,2011,NA
BESC-858,2,CA,2011,296
BESC-859,1,CA,2011,NA
BESC-859,2,CA,2011,370
BESC-859,3,CA,2011,NA
BESC-86,2,CA,2011,NA
BESC-86,3,CA,2011,NA
BESC-86,Replacement,CA,2011,414
BESC-860,1,CA,2011,215
BESC-860,2,CA,2011,NA
BESC-860,3,CA,2011,275
BESC-861,1,CA,2011,450
BESC-861,2,CA,2011,494
BESC-862,1,CA,2011,200
BESC-862,2,CA,2011,NA
BESC-862,3,CA,2011,NA
BESC-862,3,CA,2011,NA
BESC-863,1,CA,2011,325
BESC-863,3,CA,2011,345
BESC-863,3,CA,2011,NA
BESC-864,1,CA,2011,180
BESC-864,1,CA,2011,NA
BESC-864,2,CA,2011,175
BESC-864,3,CA,2011,NA
BESC-864,3,CA,2011,422
BESC-865,1,CA,2011,330
BESC-865,1,CA,2011,NA
BESC-865,2,CA,2011,425
BESC-865,3,CA,2011,424
BESC-866,1,CA,2011,356
BESC-866,1,CA,2011,NA
BESC-866,2,CA,2011,NA
BESC-866,3,CA,2011,202
BESC-867,1,CA,2011,362
BESC-867,2,CA,2011,NA
BESC-867,3,CA,2011,NA
BESC-867,3,CA,2011,NA
BESC-868,1,CA,2011,355
BESC-868,2,CA,2011,NA
BESC-868,3,CA,2011,NA
BESC-869,2,CA,2011,341
BESC-869,3,CA,2011,224
BESC-869,3,CA,2011,NA
BESC-871,1,CA,2011,NA
BESC-871,2,CA,2011,NA
BESC-871,3,CA,2011,NA
BESC-871,Replacement,CA,2011,NA
BESC-872,2,CA,2011,430
BESC-872,3,CA,2011,427
BESC-873,1,CA,2011,NA
BESC-873,2,CA,2011,248
BESC-873,3,CA,2011,NA
BESC-873,3,CA,2011,394
BESC-874,1,CA,2011,354
BESC-874,2,CA,2011,503
BESC-874,3,CA,2011,246
BESC-876,2,CA,2011,355
BESC-876,3,CA,2011,485
BESC-876,3,CA,2011,NA
BESC-876,3,CA,2011,NA
BESC-877,1,CA,2011,302
BESC-878,2,CA,2011,335
BESC-878,3,CA,2011,NA
BESC-879,1,CA,2011,400
BESC-879,3,CA,2011,NA
BESC-879,3,CA,2011,NA
BESC-879,3,CA,2011,332
BESC-880,2,CA,2011,295
BESC-880,3,CA,2011,132
BESC-881,1,CA,2011,NA
BESC-881,2,CA,2011,NA
BESC-881,3,CA,2011,NA
BESC-881,3,CA,2011,246
BESC-882,1,CA,2011,NA
BESC-882,2,CA,2011,NA
BESC-883,2,CA,2011,226
BESC-883,3,CA,2011,NA
BESC-884,3,CA,2011,394
BESC-884,3,CA,2011,NA
BESC-885,2,CA,2011,317
BESC-885,3,CA,2011,NA
BESC-885,3,CA,2011,NA
BESC-886,2,CA,2011,342
BESC-886,3,CA,2011,161
BESC-887,1,CA,2011,NA
BESC-887,3,CA,2011,499
BESC-887,3,CA,2011,NA
BESC-888,3,CA,2011,332
BESC-888,3,CA,2011,NA
BESC-888,Replacement,CA,2011,469
BESC-889,2,CA,2011,281
BESC-889,3,CA,2011,NA
BESC-889,3,CA,2011,388
BESC-889,3,CA,2011,218
BESC-89,1,CA,2011,252
BESC-89,2,CA,2011,284
BESC-89,Replacement,CA,2011,268
BESC-890,1,CA,2011,300
BESC-890,2,CA,2011,304
BESC-890,2,CA,2011,NA
BESC-890,3,CA,2011,222
BESC-891,1,CA,2011,430
BESC-891,2,CA,2011,408
BESC-891,3,CA,2011,254
BESC-891,3,CA,2011,NA
BESC-892,1,CA,2011,NA
BESC-892,2,CA,2011,176
BESC-892,3,CA,2011,NA
BESC-893,2,CA,2011,NA
BESC-893,3,CA,2011,269
BESC-893,3,CA,2011,NA
BESC-894,3,CA,2011,NA
BESC-894,3,CA,2011,446
BESC-894,3,CA,2011,NA
BESC-895,1,CA,2011,264
BESC-895,2,CA,2011,174
BESC-895,3,CA,2011,NA
BESC-896,1,CA,2011,NA
BESC-896,2,CA,2011,NA
BESC-896,2,CA,2011,NA
BESC-896,3,CA,2011,NA
BESC-896,3,CA,2011,NA
BESC-897,1,CA,2011,NA
BESC-897,2,CA,2011,NA
BESC-897,3,CA,2011,192
BESC-898,2,CA,2011,NA
BESC-898,3,CA,2011,150
BESC-899,1,CA,2011,302
BESC-899,2,CA,2011,275
BESC-899,3,CA,2011,NA
BESC-899,3,CA,2011,276
BESC-90,1,CA,2011,498
BESC-90,2,CA,2011,384
BESC-90,Replacement,CA,2011,354
BESC-900,3,CA,2011,NA
BESC-900,3,CA,2011,275
BESC-901,1,CA,2011,372
BESC-901,2,CA,2011,342
BESC-901,3,CA,2011,517
BESC-901,3,CA,2011,NA
BESC-902,2,CA,2011,NA
BESC-902,3,CA,2011,386
BESC-902,3,CA,2011,NA
BESC-902,3,CA,2011,NA
BESC-903,1,CA,2011,NA
BESC-903,2,CA,2011,217
BESC-904,1,CA,2011,312
BESC-904,2,CA,2011,NA
BESC-905,3,CA,2011,226
BESC-905,3,CA,2011,NA
BESC-906,1,CA,2011,264
BESC-906,3,CA,2011,NA
BESC-907,1,CA,2011,NA
BESC-907,2,CA,2011,180
BESC-908,2,CA,2011,469
BESC-908,3,CA,2011,208
BESC-909,3,CA,2011,NA
BESC-909,3,CA,2011,332
BESC-909,3,CA,2011,NA
BESC-91,1,CA,2011,390
BESC-91,2,CA,2011,395
BESC-910,1,CA,2011,NA
BESC-910,2,CA,2011,230
BESC-910,3,CA,2011,NA
BESC-910,3,CA,2011,424
BESC-911,1,CA,2011,NA
BESC-911,2,CA,2011,222
BESC-911,3,CA,2011,265
BESC-911,3,CA,2011,NA
BESC-911,Replacement,CA,2011,634
BESC-93,Replacement,CA,2011,390
BESC-94,1,CA,2011,308
BESC-94,2,CA,2011,450
BESC-94,3,CA,2011,407
BESC-94,Replacement,CA,2011,472
BESC-95,1,CA,2011,392
BESC-95,Replacement,CA,2011,NA
BESC-96,1,CA,2011,358
BESC-96,3,CA,2011,528
BESC-97,1,CA,2011,460
BESC-97,2,CA,2011,476
BESC-97,3,CA,2011,NA
BESC-97,3,CA,2011,367
BESC-97,Replacement,CA,2011,342
BESC-98,2,CA,2011,418
BESC-98,3,CA,2011,310
BESC-98,3,CA,2011,NA
BESC-99,1,CA,2011,198
BESC-99,2,CA,2011,118
BESC-99,3,CA,2011,414
BESC-99,Replacement,CA,2011,494
BLCG-28-1,1,CA,2011,400
BLCG-28-1,2,CA,2011,397
BLCG-28-1,3,CA,2011,330
BLCG-28-1,3,CA,2011,NA
BLCG-28-3,1,CA,2011,270
BLCG-28-3,2,CA,2011,320
BLCG-28-3,3,CA,2011,373
CA-01-01,1,CA,2011,NA
CA-01-01,2,CA,2011,236
CA-01-01,3,CA,2011,NA
CA-01-02,1,CA,2011,110
CA-01-02,2,CA,2011,175
CA-01-03,1,CA,2011,145
CA-01-03,3,CA,2011,NA
CA-01-03,3,CA,2011,NA
CA-01-04,1,CA,2011,144
CA-01-04,2,CA,2011,182
CA-01-04,3,CA,2011,169
CA-01-05,1,CA,2011,294
CA-01-05,2,CA,2011,315
CA-01-05,3,CA,2011,130
CA-02-01,1,CA,2011,214
CA-02-01,2,CA,2011,227
CA-02-01,3,CA,2011,225
CA-02-02,1,CA,2011,NA
CA-02-02,2,CA,2011,279
CA-02-02,3,CA,2011,NA
CA-02-02,3,CA,2011,322
CA-02-03,1,CA,2011,206
CA-02-03,2,CA,2011,277
CA-02-03,3,CA,2011,178
CA-02-04,1,CA,2011,240
CA-02-04,3,CA,2011,380
CA-04-01,2,CA,2011,NA
CA-04-01,3,CA,2011,219
CA-04-01,3,CA,2011,NA
CA-04-02,2,CA,2011,NA
CA-04-02,3,CA,2011,295
CA-04-03,1,CA,2011,NA
CA-04-03,2,CA,2011,198
CA-04-03,3,CA,2011,NA
CA-04-04,1,CA,2011,NA
CA-04-04,2,CA,2011,287
CA-04-04,3,CA,2011,250
CA-04-05,1,CA,2011,NA
CA-04-05,2,CA,2011,NA
CA-04-05,3,CA,2011,234
CA-05-01,1,CA,2011,268
CA-05-01,3,CA,2011,218
CA-05-02,1,CA,2011,194
CA-05-02,2,CA,2011,229
CA-05-02,3,CA,2011,NA
CA-05-03,1,CA,2011,156
CA-05-03,2,CA,2011,NA
CA-05-03,3,CA,2011,335
CA-05-04,1,CA,2011,278
CA-05-04,2,CA,2011,205
CA-05-05,1,CA,2011,178
CA-05-05,2,CA,2011,NA
CA-05-06,1,CA,2011,226
CA-05-06,2,CA,2011,243
CA-05-06,3,CA,2011,134
CA-05-07,1,CA,2011,206
CA-05-07,3,CA,2011,178
CHWH-27-3,1,CA,2011,182
CHWH-27-3,2,CA,2011,NA
CHWH-27-3,3,CA,2011,NA
CHWH-27-4,3,CA,2011,243
CHWH-27-4,3,CA,2011,NA
CHWH-27-5,1,CA,2011,178
CHWH-27-5,2,CA,2011,391
CHWH-27-5,3,CA,2011,483
CHWH-27-5,Replacement,CA,2011,220
CHWI-27-4,3,CA,2011,289
CHWI-27-4,Replacement,CA,2011,246
CHWJ-27-1,1,CA,2011,430
CHWJ-27-1,2,CA,2011,463
CHWJ-27-1,3,CA,2011,NA
CHWJ-27-1,Replacement,CA,2011,290
CHWJ-27-2,1,CA,2011,452
CHWJ-27-2,2,CA,2011,330
CHWJ-27-2,3,CA,2011,NA
CHWK-27-2,2,CA,2011,NA
CHWK-27-2,3,CA,2011,514
CHWK-27-2,Replacement,CA,2011,NA
CHWK-27-3,2,CA,2011,412
CHWK-27-3,3,CA,2011,NA
CHWK-27-3,Replacement,CA,2011,244
CMBF-28-1,1,CA,2011,244
CMBF-28-1,2,CA,2011,331
CMBF-28-2,2,CA,2011,183
CMBF-28-2,Replacement,CA,2011,NA
CMBF-28-3,1,CA,2011,300
